time,wx,wy,wz
3.8289899826049805,-4.24,-0.24,0.0
3.8291380405426025,-4.24,-0.24,0.0
3.833969831466675,-3.78,-0.33,0.32
3.8440821170806885,-2.99,-0.61,0.6
3.854750871658325,-2.01,-0.94,0.82
3.8649208545684814,-0.96,-1.15,0.97
3.8747570514678955,-0.0,-1.26,0.98
3.8841707706451416,0.73,-1.26,0.85
3.895007848739624,1.16,-1.19,0.59
3.9047038555145264,1.25,-1.23,0.31
3.9310429096221924,0.77,-1.35,0.05
3.9312241077423096,0.77,-1.35,0.05
3.9336659908294678,0.47,-1.34,0.07
3.943880796432495,0.22,-1.33,0.11
3.9536919593811035,0.04,-1.39,0.13
3.9644501209259033,-0.08,-1.41,0.05
3.9742400646209717,-0.14,-1.29,-0.15
3.984170913696289,-0.07,-1.01,-0.36
3.9942657947540283,0.08,-0.62,-0.56
4.025802850723267,0.57,-0.14,-0.84
4.0259809494018555,0.57,-0.14,-0.84
4.02613377571106,0.57,-0.14,-0.84
4.033396005630493,0.67,-0.25,-0.78
4.043417930603027,0.7,-0.33,-0.68
4.053428888320923,0.64,-0.35,-0.57
4.0641279220581055,0.53,-0.29,-0.48
4.073966979980469,0.41,-0.23,-0.41
4.084244966506958,0.29,-0.21,-0.42
4.09406590461731,0.27,-0.15,-0.43
4.103824853897095,0.4,-0.08,-0.38
4.127485036849976,1.12,-0.07,-0.19
4.127663850784302,1.12,-0.07,-0.19
4.133147954940796,1.46,-0.09,-0.06
4.143206834793091,1.56,-0.1,0.06
4.1536290645599365,1.44,-0.06,0.13
4.163477897644043,1.08,-0.05,0.1
4.1736578941345215,0.7,-0.06,0.04
4.1830971240997314,0.64,0.01,0.05
4.1936070919036865,0.91,-0.03,0.17
4.203480958938599,1.32,-0.18,0.14
4.227013826370239,1.8,0.73,-0.59
4.227144956588745,1.8,0.73,-0.59
4.232694864273071,1.89,1.8,-0.53
4.243179082870483,1.82,2.85,0.02
4.252736806869507,1.45,3.11,0.87
4.263979911804199,0.8,2.2,1.51
4.273961782455444,0.22,0.37,1.62
4.28365683555603,0.11,-1.06,1.48
4.293939828872681,0.53,-1.42,1.57
4.303136110305786,1.2,-0.75,1.91
4.324765920639038,1.89,1.7,2.35
4.32494592666626,1.89,1.7,2.35
4.332526922225952,1.57,2.13,2.55
4.342521905899048,0.83,1.63,2.54
4.352468967437744,0.1,0.6,2.34
4.36301589012146,-0.16,-0.25,2.34
4.373137950897217,-0.02,-0.78,2.68
4.382695913314819,0.73,-0.03,3.56
4.393142938613892,1.87,2.08,4.53
4.403075933456421,3.05,3.88,5.13
4.426227807998657,4.49,4.43,4.54
4.426408052444458,4.49,4.43,4.54
4.432053804397583,4.48,3.22,3.26
4.442873954772949,3.73,2.08,1.73
4.452300786972046,2.45,1.94,0.61
4.462785959243774,1.07,2.73,0.16
4.47279691696167,-0.08,4.1,0.27
4.482641935348511,-0.76,5.34,0.71
4.4928038120269775,-0.98,5.89,1.19
4.502545118331909,-0.87,5.55,1.45
4.5267250537872314,-0.17,3.48,1.4
4.526907920837402,-0.17,3.48,1.4
4.531747102737427,0.18,2.75,1.41
4.542200803756714,0.4,2.43,1.62
4.551739931106567,0.52,2.26,2.15
4.562402009963989,0.3,2.28,2.39
4.5725719928741455,0.62,2.25,1.99
4.58182692527771,1.18,2.29,1.27
4.592489957809448,1.49,1.9,0.94
4.6024580001831055,1.64,1.42,1.02
4.62654709815979,1.32,1.38,1.52
4.626725912094116,1.32,1.38,1.52
4.631526947021484,1.03,1.6,1.59
4.641603946685791,0.86,1.61,1.59
4.651554822921753,0.81,1.42,1.51
4.662185907363892,0.85,0.98,1.43
4.672231912612915,1.07,0.49,1.36
4.681640863418579,1.5,0.18,1.32
4.692112922668457,2.15,0.13,1.33
4.702157974243164,2.81,-0.0,1.45
4.726748943328857,2.85,-0.66,1.35
4.726927995681763,2.85,-0.66,1.35
4.731164932250977,1.96,-0.71,0.88
4.7412660121917725,0.96,-0.28,0.64
4.751094102859497,-0.24,0.03,0.67
4.761954069137573,-1.66,0.24,0.81
4.771640062332153,-3.3,0.21,0.96
4.781744003295898,-4.8,-0.0,1.02
4.791738986968994,-5.52,-0.2,1.1
4.801370859146118,-5.34,-0.37,1.14
4.825188875198364,-3.25,-1.34,1.27
4.8253700733184814,-3.25,-1.34,1.27
4.830886125564575,-2.13,-2.06,1.45
4.841001987457275,-1.33,-2.78,1.57
4.851125955581665,-0.82,-3.25,1.67
4.861478090286255,-0.59,-3.33,1.71
4.871446847915649,-0.6,-3.01,1.66
4.881320953369141,-0.69,-2.24,1.6
4.891518831253052,-0.73,-1.36,1.58
4.925660848617554,-0.3,-1.44,1.26
4.925837993621826,-0.3,-1.44,1.26
4.925987005233765,-0.3,-1.44,1.26
4.930426836013794,-0.1,-2.24,1.04
4.9409708976745605,-0.05,-2.75,0.76
4.950509786605835,-0.08,-2.82,0.6
4.961236000061035,-0.06,-2.47,0.51
4.97101902961731,0.07,-1.77,0.46
4.981067895889282,0.21,-1.04,0.43
4.991224050521851,0.39,-0.56,0.4
5.000955820083618,0.64,-0.34,0.33
5.0242860317230225,1.4,-0.2,0.19
5.024465799331665,1.4,-0.2,0.19
5.0302979946136475,1.84,-0.14,0.19
5.040266990661621,2.22,-0.14,0.24
5.050448894500732,2.44,-0.24,0.29
5.0609519481658936,2.49,-0.47,0.3
5.070876836776733,2.4,-0.62,0.26
5.080665826797485,2.27,-0.53,0.23
5.0909810066223145,2.19,-0.23,0.19
5.100682973861694,2.13,0.17,0.13
5.123731851577759,2.02,1.1,-0.05
5.1239399909973145,2.02,1.1,-0.05
5.129946947097778,2.04,1.51,-0.11
5.140018939971924,2.17,1.79,-0.16
5.149957895278931,2.27,1.94,-0.19
5.1603899002075195,2.27,1.97,-0.21
5.17110800743103,2.2,2.03,-0.21
5.18061900138855,2.16,2.21,-0.16
5.190416097640991,2.21,2.56,-0.1
5.223567962646484,0.96,3.47,-0.61
5.223745107650757,0.96,3.47,-0.61
5.223893880844116,0.96,3.47,-0.61
5.229608774185181,0.42,3.69,-0.74
5.239788770675659,0.23,3.87,-0.51
5.250211000442505,0.35,3.93,-0.06
5.2603700160980225,0.61,3.97,0.27
5.27004599571228,0.71,4.0,0.32
5.280052900314331,0.55,3.9,0.31
5.2901771068573,0.1,3.46,0.42
5.300557851791382,-0.61,2.6,0.54
5.324276924133301,-1.9,1.97,0.82
5.3244569301605225,-1.9,1.97,0.82
5.329330921173096,-2.26,2.46,0.89
5.339411020278931,-2.38,3.0,0.87
5.349283933639526,-2.33,3.26,0.86
5.359888792037964,-2.15,3.11,0.92
5.369747877120972,-1.81,2.64,0.96
5.3797149658203125,-1.39,2.01,0.97
5.390125036239624,-0.95,1.38,1.01
5.399455785751343,-0.52,0.9,1.09
5.423082113265991,0.26,0.68,1.26
5.423261880874634,0.26,0.68,1.26
5.429033041000366,0.55,0.88,1.16
5.4391090869903564,0.71,1.04,0.95
5.449063062667847,0.7,1.09,0.64
5.459790945053101,0.53,1.02,0.31
5.469192981719971,0.33,0.9,0.02
5.479893922805786,0.26,0.84,-0.15
5.489671945571899,0.3,0.77,-0.25
5.5211241245269775,0.09,1.6,-0.2
5.521302938461304,0.09,1.6,-0.2
5.521492004394531,0.09,1.6,-0.2
5.528765916824341,-0.14,1.97,-0.13
5.538779020309448,-0.18,2.1,-0.08
5.548731088638306,-0.04,1.92,-0.08
5.559422969818115,0.23,1.54,-0.06
5.569565057754517,0.59,1.12,0.06
5.579209089279175,0.92,0.8,0.26
5.589423894882202,1.15,0.64,0.45
5.598802804946899,1.31,0.56,0.53
5.621806859970093,1.59,0.9,0.43
5.621989965438843,1.59,0.9,0.43
5.628333806991577,1.78,1.24,0.37
5.638458013534546,1.89,1.27,0.32
5.648449897766113,1.96,1.0,0.31
5.659085988998413,2.05,0.72,0.33
5.668935060501099,2.09,0.51,0.34
5.678662061691284,2.02,0.24,0.34
5.68898606300354,1.9,0.01,0.37
5.6987221240997314,1.78,-0.09,0.41
5.722666025161743,1.17,-0.06,0.02
5.722843885421753,1.17,-0.06,0.02
5.7280449867248535,0.86,-0.13,-0.31
5.73810601234436,0.68,-0.18,-0.46
5.7483439445495605,0.23,-0.73,-0.47
5.758596897125244,-0.62,-1.77,-0.3
5.768477916717529,-1.81,-2.64,-0.13
5.778290033340454,-3.03,-2.98,0.03
5.788678884506226,-3.78,-2.85,0.22
5.798197031021118,-3.89,-2.36,0.39
5.821744918823242,-2.99,-1.33,0.51
5.821923017501831,-2.99,-1.33,0.51
5.82763409614563,-2.68,-1.04,0.45
5.837857961654663,-2.63,-0.76,0.39
5.847833871841431,-2.64,-0.48,0.36
5.858400106430054,-2.58,-0.23,0.35
5.8682029247283936,-2.33,-0.08,0.42
5.87808895111084,-1.85,-0.09,0.53
5.888417959213257,-1.24,-0.41,0.68
5.919965982437134,-0.04,-2.5,0.6
5.9201438426971436,-0.04,-2.5,0.6
5.920295000076294,-0.04,-2.5,0.6
5.927438020706177,0.12,-2.82,0.53
5.9374189376831055,0.21,-2.74,0.49
5.948054075241089,0.24,-2.35,0.5
5.958040952682495,0.23,-1.63,0.5
5.9680469036102295,0.22,-0.8,0.49
5.977903127670288,0.24,-0.23,0.45
5.988148927688599,0.31,-0.04,0.38
5.998090028762817,0.45,-0.04,0.27
6.022148847579956,0.84,-0.37,0.03
6.022327899932861,0.84,-0.37,0.03
6.0270819664001465,0.99,-0.55,-0.09
6.040006875991821,1.06,-0.67,-0.19
6.047236919403076,0.94,-0.69,-0.29
6.057523965835571,0.72,-0.56,-0.35
6.067639112472534,0.51,-0.35,-0.37
6.077649831771851,0.39,-0.16,-0.38
6.087807893753052,0.41,-0.04,-0.38
6.097770929336548,0.53,0.0,-0.39
6.122503995895386,0.87,-0.13,-0.56
6.122687101364136,0.87,-0.13,-0.56
6.1267640590667725,1.05,-0.2,-0.66
6.136949777603149,1.23,-0.15,-0.68
6.146945953369141,1.31,-0.04,-0.66
6.157435894012451,1.23,0.02,-0.62
6.167072057723999,1.05,0.07,-0.59
6.177043914794922,0.86,0.06,-0.54
6.1876280307769775,0.68,-0.03,-0.53
6.196974992752075,0.43,0.06,-0.63
6.218922853469849,0.05,1.57,-0.97
6.219105005264282,0.05,1.57,-0.97
6.226419925689697,0.47,2.73,-0.71
6.236809015274048,0.68,3.11,-0.24
6.2466139793396,0.24,2.42,0.02
6.257148027420044,-0.53,1.08,0.1
6.266765832901001,-1.4,-0.1,0.14
6.276678800582886,-2.15,-0.36,0.32
6.287275075912476,-2.49,0.04,0.66
6.296703100204468,-2.3,0.69,0.91
6.3188159465789795,-1.19,1.21,0.72
6.3189990520477295,-1.19,1.21,0.72
6.3261377811431885,-0.77,0.98,0.38
6.336282014846802,-0.63,0.53,0.02
6.3463969230651855,-0.69,0.12,-0.2
6.356918096542358,-0.89,-0.12,-0.25
6.366601943969727,-1.12,-0.04,-0.12
6.37642502784729,-1.24,0.32,0.18
6.386677026748657,-1.15,0.72,0.53
