time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
19.078000,17.6325,-21.3038,-9.7614,29.326
19.089000,18.0801,-21.4211,-11.0658,30.136
19.099000,18.6558,-21.5782,-11.6777,30.822
19.130000,19.0793,-21.4127,-11.5672,30.924
19.134000,18.9328,-20.9621,-11.0622,30.335
19.137000,18.0479,-20.7580,-10.4805,29.436
19.141000,16.3092,-20.5235,-9.6951,27.950
19.149000,14.1117,-19.9093,-8.7703,25.931
19.160000,12.2322,-19.3857,-8.0822,24.305
19.168000,10.9437,-18.6963,-7.4104,22.896
19.179000,11.1275,-17.9491,-6.8753,22.209
19.189000,11.1986,-18.3955,-6.4587,22.484
19.199000,9.5139,-19.8738,-5.8544,22.798
19.208000,3.8716,-23.5019,-5.9685,24.555
19.224000,-4.6982,-29.5892,-6.2491,30.605
19.231000,-12.5134,-34.2141,-5.6608,36.868
19.262000,-20.3521,-37.3991,-4.6667,42.833
19.266000,-28.9128,-40.3038,-3.5133,49.726
19.270000,-33.9356,-42.9907,-3.3687,54.874
19.272000,-36.2714,-44.2389,-5.5200,57.473
19.278000,-34.6981,-44.8544,-7.9798,57.267
19.288000,-31.9048,-45.6169,-7.1843,56.129
19.302000,-29.4179,-45.5807,-3.2345,54.346
19.309000,-25.8248,-44.5887,1.3730,51.546
19.320000,-20.6291,-43.0182,4.1070,47.885
19.328000,-14.9644,-41.5905,3.8252,44.366
19.338000,-8.4980,-40.3003,1.4820,41.213
19.348000,-2.1709,-39.5382,-2.6323,39.685
19.359000,4.8070,-39.7054,-8.2993,40.847
19.374000,13.2361,-40.8364,-15.9952,45.811
19.380000,22.7746,-42.9592,-24.4985,54.446
19.417000,33.1626,-42.8217,-31.6885,62.750
19.421000,42.6656,-39.0418,-37.4085,68.877
19.422000,47.8187,-33.0958,-37.9880,69.463
19.424000,48.6742,-27.5329,-33.4564,65.166
19.428000,45.4865,-23.1668,-26.1485,57.354
19.439000,39.6037,-20.8478,-18.7705,48.533
19.448000,34.3980,-19.6899,-12.3400,41.511
19.459000,30.4961,-18.7282,-7.5083,36.567
19.468000,26.4161,-18.2957,-4.1206,32.396
19.478000,22.9934,-18.4495,-2.7006,29.604
19.489000,20.5531,-18.6340,-2.6011,27.864
19.498000,19.0084,-18.6657,-3.4027,26.857
19.509000,17.6597,-18.5227,-4.4431,25.975
19.549000,16.5570,-18.0344,-5.0113,24.990
19.551000,14.9128,-17.3199,-5.0461,23.406
19.552000,13.2610,-16.6516,-4.7030,21.800
19.554000,12.1593,-16.0140,-4.3585,20.574
19.559000,11.3301,-15.3230,-3.7999,19.432
19.569000,10.3743,-14.4196,-2.9105,18.001
19.578000,9.1647,-13.0027,-1.7892,16.008
19.589000,8.0977,-11.6658,-1.3556,14.265
19.599000,7.4251,-10.1111,-2.1432,12.726
19.609000,7.5526,-8.5416,-4.0423,12.097
19.620000,8.4496,-7.3587,-6.4885,12.948
19.628000,10.0024,-5.7999,-8.7690,14.511
19.639000,11.6391,-3.9770,-9.4568,15.515
19.648000,13.6936,-1.6104,-8.9666,16.447
19.664000,15.8231,3.1394,-9.1230,18.533
19.696000,18.8956,9.6223,-11.2990,24.027
19.700000,25.0224,17.4992,-15.1724,34.096
19.702000,31.2725,26.2592,-21.4438,46.123
19.705000,36.9712,32.2037,-30.5167,57.751
19.709000,41.9987,36.1619,-38.4380,67.447
19.719000,47.6548,37.8940,-44.0550,75.152
19.731000,51.6124,37.8518,-46.2052,78.940
19.739000,52.4411,37.1923,-44.9459,78.444
19.753000,52.0218,31.5351,-45.1747,75.773
19.758000,50.5437,22.0440,-43.8612,70.459
19.773000,45.4527,12.2589,-38.7580,60.979
19.779000,38.1101,4.9812,-32.0224,50.026
19.788000,29.7557,0.1185,-24.4144,38.490
19.799000,24.1044,-1.9336,-17.3626,29.769
19.809000,21.7415,-2.2287,-11.6595,24.771
19.847000,20.8816,-1.7722,-7.4072,22.227
19.850000,20.5619,-0.9135,-3.8210,20.934
19.852000,20.2647,-0.9272,-1.1885,20.321
19.854000,20.1750,-1.2323,0.1142,20.213
19.860000,20.1951,-1.8564,0.2981,20.282
19.870000,20.1935,-2.6768,-0.1913,20.371
19.878000,20.3302,-4.0985,-1.6350,20.804
19.888000,20.1096,-6.3093,-3.3777,21.345
19.898000,19.6513,-8.7506,-5.0873,22.105
19.909000,18.9542,-11.3898,-6.7971,23.134
19.924000,17.8934,-14.3530,-8.1721,24.351
19.929000,16.9412,-17.3154,-9.5727,26.047
19.963000,16.0684,-19.9905,-10.6458,27.770
19.966000,15.3075,-21.9002,-11.2464,28.990
19.971000,14.6299,-23.2839,-11.7945,29.921
19.973000,14.5614,-24.2654,-12.5281,30.948
19.980000,15.1903,-24.8723,-13.2161,32.001
19.988000,14.8539,-24.7229,-13.4474,31.823
20.005000,14.3065,-24.0391,-13.3590,31.000
20.008000,14.6348,-23.0646,-12.9946,30.249
20.020000,15.1500,-22.4369,-12.8612,29.972
20.028000,15.7384,-22.2905,-12.9424,30.200
20.041000,16.6558,-22.2976,-12.8079,30.637
20.050000,17.6375,-22.2691,-11.9444,30.817
20.060000,17.8458,-22.1949,-10.4272,30.328
20.071000,17.1280,-21.6504,-8.8001,28.975
20.078000,16.1344,-20.6593,-7.1561,27.172
20.097000,14.9718,-19.4822,-5.8584,25.259
20.105000,14.3812,-18.4149,-4.8202,23.857
20.110000,13.9818,-17.8034,-4.0720,23.001
20.118000,13.4845,-17.0790,-3.6205,22.060
20.128000,13.4539,-16.9741,-3.5680,21.951
20.138000,13.1361,-17.5297,-3.6722,22.211
20.148000,11.3100,-18.4205,-4.1777,22.016
20.158000,8.3446,-19.8489,-6.2565,22.422
20.169000,3.5215,-22.3699,-8.0438,24.032
20.179000,-3.0821,-24.5229,-8.6204,26.176
20.188000,-9.3032,-29.4141,-9.1749,32.186
20.202000,-17.1420,-36.2968,-10.0801,41.387
20.210000,-24.5973,-39.3916,-8.9106,47.288
20.223000,-30.7465,-42.2877,-3.8445,52.425
20.230000,-34.6240,-44.6462,0.8837,56.506
20.266000,-34.2151,-45.6888,3.4160,57.182
20.271000,-30.1824,-46.5310,5.4583,55.731
20.273000,-25.4828,-46.1892,7.8089,53.327
20.274000,-21.2341,-44.9615,9.7168,50.664
20.278000,-16.9389,-43.0317,10.8920,47.511
20.288000,-12.7832,-41.1471,10.2950,44.300
20.298000,-8.5611,-39.7698,7.5440,41.374
20.309000,-4.1603,-39.4848,2.7573,39.799
20.319000,1.4154,-38.9997,-4.5965,39.295
20.328000,7.2614,-38.9467,-12.5878,41.570
20.340000,12.9648,-39.6912,-19.1858,45.952
20.348000,20.0476,-40.5145,-26.0105,52.152
20.358000,27.4342,-40.8047,-31.7992,58.556
20.397000,32.7246,-39.7563,-35.5480,62.571
20.400000,36.1840,-37.7387,-36.1628,63.571
20.407000,37.0147,-34.9439,-33.1965,60.771
20.409000,35.3840,-33.0400,-29.6571,56.773
20.413000,33.9430,-31.2875,-26.1745,53.067
20.423000,33.1668,-29.4616,-22.7347,49.849
20.428000,33.4609,-27.3830,-19.6155,47.479
20.439000,33.3778,-25.5314,-15.9142,44.935
20.448000,32.6533,-23.3703,-11.9812,41.904
20.458000,30.7627,-21.9277,-8.5201,38.727
20.470000,28.4275,-21.0180,-6.1236,35.880
20.478000,25.6663,-20.7554,-5.1297,33.404
20.489000,23.0471,-20.6916,-5.3199,31.426
20.500000,21.1312,-20.2783,-5.9989,29.895
20.509000,19.3115,-19.0075,-6.5396,27.874
20.518000,17.4089,-16.7146,-7.2371,25.196
20.560000,16.0545,-14.2466,-8.2983,23.012
20.564000,15.3322,-11.9648,-9.9913,21.865
20.565000,14.8142,-10.3041,-11.8565,21.592
20.567000,14.3965,-8.9500,-12.7988,21.241
20.573000,13.9871,-7.4382,-12.0059,19.877
20.579000,12.5626,-3.1552,-10.6374,16.761
20.590000,11.3457,3.6981,-10.8291,16.114
20.601000,11.4458,9.7089,-14.2606,20.703
20.609000,13.6791,14.4156,-21.0048,28.916
20.618000,15.4111,18.1496,-27.2830,36.211
20.629000,15.8292,22.5507,-29.1816,40.133
20.638000,16.9420,30.3126,-27.9965,44.606
20.666000,19.4210,39.5955,-29.0436,52.806
20.670000,23.4421,44.6786,-34.6105,61.185
20.672000,30.2144,47.7212,-43.7028,71.415
20.684000,37.4946,46.5994,-53.9927,80.576
20.691000,42.8653,38.1776,-59.9671,83.012
20.699000,43.6035,27.3994,-55.9365,76.032
20.710000,41.5995,15.7017,-45.9292,63.926
20.718000,38.0815,6.2181,-35.1959,52.227
20.728000,32.3883,0.2910,-26.1355,41.619
20.740000,26.0841,-2.2873,-18.3872,31.995
20.748000,21.3194,-1.6290,-13.7342,25.413
20.759000,18.9945,-0.1812,-11.7114,22.315
20.773000,18.2650,1.3096,-11.1093,21.418
20.778000,18.6820,2.2235,-10.2060,21.404
20.815000,19.0019,2.5778,-9.0706,21.213
20.822000,19.4699,2.5574,-8.2606,21.304
20.824000,20.3124,1.8214,-7.5609,21.750
20.825000,20.3835,0.5347,-7.2199,21.631
20.829000,19.8586,-1.2594,-6.6037,20.966
20.839000,18.9544,-3.4037,-5.8837,20.136
20.848000,17.8575,-5.6146,-5.4462,19.496
20.859000,17.0279,-7.9462,-5.9657,19.715
20.868000,16.1399,-10.5417,-6.8367,20.454
20.878000,15.2264,-13.2767,-7.5372,21.562
20.889000,14.4296,-15.7042,-7.8201,22.715
20.899000,13.5084,-17.9771,-7.6894,23.765
20.910000,12.9748,-19.9207,-7.4023,24.899
20.918000,12.2554,-21.5499,-6.9815,25.755
20.958000,11.1519,-22.4324,-6.6013,25.907
20.961000,9.8392,-22.5794,-6.3359,25.432
20.962000,10.1399,-21.9969,-7.1666,25.259
20.963000,11.5329,-21.0489,-8.7627,25.551
20.968000,13.6633,-20.2825,-11.4637,27.009
20.979000,15.9701,-19.9123,-14.4689,29.341
20.989000,18.0786,-19.7161,-16.2648,31.307
21.000000,20.0984,-19.2608,-16.1697,32.193
21.008000,21.5663,-18.6400,-14.6442,32.047
21.018000,21.6594,-17.7410,-12.5224,30.671
21.029000,20.2137,-16.6197,-10.5438,28.213
21.043000,18.4257,-16.1104,-9.5674,26.279
21.049000,17.6621,-16.0629,-9.4411,25.673
21.082000,17.8814,-15.7933,-9.5503,25.698
21.084000,17.6756,-15.5680,-9.4170,25.367
21.088000,17.0476,-15.4052,-9.0819,24.707
21.090000,16.0340,-15.7618,-8.5985,24.072
21.098000,15.1596,-16.1476,-7.4074,23.354
21.108000,12.9952,-17.7458,-6.2898,22.877
21.118000,7.4304,-22.9286,-6.4982,24.963
21.128000,-3.2264,-30.0152,-7.0831,31.008
21.140000,-13.0464,-33.0268,-4.5227,35.797
21.148000,-22.7362,-38.4075,-1.9645,44.676
21.159000,-34.7690,-43.7061,-0.4960,55.851
21.168000,-42.4211,-45.7540,0.5916,62.397
21.178000,-46.1558,-47.5426,0.6931,66.266
21.193000,-43.6113,-47.3876,1.2568,64.414
21.200000,-36.4400,-47.0868,3.4302,59.639
21.240000,-29.0010,-45.8487,6.9156,54.690
21.243000,-22.5492,-43.6459,9.2904,49.997
21.246000,-15.6390,-40.5204,8.8922,44.335
21.247000,-9.4708,-37.6984,5.3602,39.238
21.249000,-4.4668,-35.8628,0.0453,36.140
21.260000,0.8402,-34.1643,-6.6115,34.808
21.268000,6.1873,-32.6184,-13.3769,35.794
21.279000,10.9280,-31.8334,-18.4727,38.393
21.288000,15.6590,-30.9795,-22.1405,41.172
21.299000,19.7711,-29.1226,-24.5073,42.891
21.308000,23.5462,-27.1012,-26.2691,44.486
21.318000,25.6284,-25.6326,-27.0927,45.253
21.328000,27.0256,-24.2182,-26.6540,45.026
21.369000,27.3649,-22.7642,-24.1371,43.008
21.373000,26.7534,-21.8184,-20.7637,40.285
21.374000,26.1426,-21.1411,-16.8374,37.602
21.376000,25.3915,-20.7459,-13.1993,35.346
21.379000,24.8521,-20.5714,-10.2760,33.859
21.388000,24.4285,-19.9278,-7.5673,32.421
21.399000,23.5499,-19.0506,-5.7781,30.837
21.410000,22.3506,-18.0908,-4.7615,29.146
21.418000,21.0927,-17.2964,-4.0986,27.584
21.428000,19.5933,-16.6991,-4.0648,26.063
21.438000,17.6422,-16.1474,-4.1950,24.281
21.448000,15.5605,-15.6700,-4.0246,22.447
21.459000,13.3892,-15.2718,-3.2308,20.565
21.468000,11.5378,-14.7531,-1.9175,18.827
21.479000,10.0566,-14.2876,-0.9503,17.498
21.531000,8.9820,-14.0228,-0.7116,16.668
21.534000,8.8107,-13.8939,-1.1606,16.493
21.537000,9.3025,-13.3984,-1.5977,16.389
21.540000,9.9944,-12.1037,-1.4166,15.761
21.541000,10.5846,-9.7638,-0.7047,14.417
21.542000,10.9837,-6.8153,-0.2759,12.929
21.548000,11.0548,-4.1295,-0.9249,11.837
21.559000,11.6949,-0.7826,-2.7980,12.050
21.568000,14.3585,3.9181,-7.1742,16.522
21.579000,18.2690,10.1572,-12.9552,24.592
21.589000,23.7064,17.6690,-21.1822,36.371
21.601000,29.1247,24.8118,-29.9630,48.597
21.609000,30.6013,31.3826,-34.9249,56.045
21.619000,32.3714,37.4430,-34.2695,60.202
21.629000,36.1027,42.5198,-25.6908,61.411
21.669000,40.9059,47.5215,-16.9987,64.966
21.676000,45.6005,49.9277,-12.2472,68.718
21.677000,49.0995,49.1588,-12.9851,70.682
21.678000,54.0959,43.4169,-19.2625,71.989
21.679000,53.8471,35.0037,-26.9247,69.640
21.689000,47.6979,25.2507,-30.6993,62.090
21.699000,37.9691,16.4817,-29.9671,51.101
21.709000,28.2474,10.2272,-26.5491,40.092
21.718000,19.2249,5.8874,-21.4813,29.423
21.729000,12.7102,3.7606,-16.1898,20.924
21.745000,9.2078,2.7935,-11.7417,15.181
21.748000,6.4932,2.2551,-7.6878,10.313
21.792000,4.7930,1.5115,-4.1999,6.550
21.795000,4.8989,0.6517,-2.4113,5.499
21.796000,6.4380,0.0097,-1.6923,6.657
21.797000,8.8965,-0.9211,-2.3329,9.243
21.801000,11.7620,-2.2229,-4.0475,12.636
21.809000,14.2383,-3.6641,-5.9539,15.862
21.818000,16.4541,-5.6904,-7.4924,18.954
21.828000,17.9702,-7.9592,-8.3055,21.337
21.839000,18.5004,-10.4175,-8.7057,22.947
21.848000,17.9031,-12.7452,-8.8775,23.702
21.859000,16.9182,-14.8748,-9.0375,24.273
21.868000,16.0424,-16.7093,-9.2414,24.939
21.878000,15.3168,-17.9878,-9.6978,25.538
21.895000,14.8190,-18.3796,-10.5451,25.858
21.899000,14.3474,-18.5887,-11.8364,26.296
21.939000,15.1496,-18.3903,-13.2276,27.252
21.942000,16.9374,-17.7823,-14.4237,28.480
21.943000,19.1061,-17.6131,-15.6617,30.341
21.944000,21.0139,-18.3191,-16.5846,32.438
21.948000,22.5177,-18.9756,-16.5251,33.767
21.960000,22.7633,-19.1937,-14.8389,33.268
21.968000,21.4414,-18.6838,-12.6367,31.121
21.978000,19.0362,-17.8262,-10.2905,28.036
21.990000,16.5536,-17.0801,-8.4249,25.234
21.999000,13.7643,-16.6706,-7.2397,22.799
22.008000,11.3901,-16.6633,-6.7002,21.267
22.019000,10.0953,-16.4700,-6.0046,20.229
22.031000,8.9447,-16.5153,-4.9204,19.416
22.072000,6.9509,-17.1030,-4.2902,18.953
22.075000,3.6364,-18.5140,-5.4746,19.646
22.076000,0.5785,-19.8455,-7.4453,21.204
22.077000,-1.6295,-21.3104,-8.5034,23.002
22.078000,-4.7792,-22.7118,-9.0967,24.928
22.090000,-9.2495,-25.0289,-8.6405,28.047
22.099000,-14.1484,-27.5478,-6.3258,31.608
22.109000,-20.5798,-28.8165,-3.2907,35.563
22.118000,-26.4965,-30.3276,-1.3463,40.294
22.129000,-30.3784,-32.0878,-1.8094,44.224
22.140000,-31.4648,-34.4231,-6.1157,47.036
22.148000,-30.5450,-34.7000,-11.2311,47.573
22.159000,-26.9934,-33.6309,-14.0790,45.364
22.168000,-22.3447,-32.2546,-14.1780,41.721
22.180000,-19.9164,-31.5948,-11.0185,38.940
22.231000,-18.6573,-31.7408,-6.4889,37.386
22.234000,-16.3829,-32.0578,-3.1050,36.135
22.235000,-12.2281,-31.7159,-1.1968,34.013
22.237000,-7.7766,-31.3179,-1.1229,32.289
22.241000,-3.9955,-31.1268,-1.9154,31.441
22.243000,0.1579,-31.8254,-4.1311,32.093
22.248000,3.8611,-32.7819,-6.4430,33.631
22.261000,7.8927,-33.5801,-9.3071,35.729
22.268000,12.4749,-35.1280,-12.9179,39.452
22.278000,17.6762,-37.5737,-16.8688,44.819
22.290000,23.7551,-38.7074,-19.5530,49.446
22.298000,29.2240,-37.7563,-20.6354,52.013
22.310000,33.7997,-35.9182,-20.7349,53.502
22.318000,36.9112,-33.4022,-19.4907,53.461
22.329000,37.3621,-31.0025,-17.2704,51.530
22.367000,37.1306,-28.5986,-14.2265,48.979
22.370000,36.5325,-26.2029,-10.7486,46.225
22.371000,34.3655,-23.7018,-7.5721,42.428
22.373000,30.8647,-21.4877,-5.0323,37.943
22.378000,27.0875,-19.7566,-3.3934,33.698
22.389000,23.7599,-18.4796,-2.3268,30.190
22.400000,20.6476,-17.6365,-1.5392,27.198
22.409000,18.1643,-16.7044,-0.6706,24.687
22.420000,16.4978,-15.9423,0.2152,22.943
22.428000,15.3446,-15.2226,0.9631,21.636
22.445000,14.1560,-14.1542,1.7265,20.093
22.449000,12.8990,-12.8316,2.3006,18.339
22.490000,11.2156,-11.0920,2.8326,16.026
22.493000,9.1598,-8.4538,2.5903,12.731
22.494000,8.0422,-5.4090,0.7498,9.721
22.494000,8.7471,-2.8259,-2.1820,9.448
22.499000,9.7937,0.6941,-5.4584,11.234
22.508000,10.7366,5.2038,-9.5170,15.262
22.519000,12.4489,10.2044,-15.3762,22.261
22.528000,13.4896,13.6166,-22.7438,29.743
22.539000,13.1549,17.5584,-27.2785,35.007
22.548000,13.5194,22.5139,-26.7526,37.488
22.559000,16.0765,26.7455,-24.8545,39.894
22.568000,21.6571,31.9353,-25.9224,46.485
22.579000,31.2340,35.4247,-30.1738,56.044
22.595000,44.1590,36.1677,-34.8736,66.890
22.600000,56.8951,35.1225,-38.8385,77.324
22.641000,64.8836,31.2423,-39.5277,82.149
22.644000,66.4590,25.0100,-35.4989,79.388
22.645000,61.1604,16.6893,-28.4169,69.474
22.646000,52.1399,9.3413,-21.6092,57.208
22.649000,42.1631,4.3811,-16.4574,45.473
22.660000,31.7457,1.4334,-13.1460,34.390
22.668000,22.7897,0.6144,-11.3838,25.482
22.678000,17.5487,1.1000,-10.9591,20.719
22.689000,14.5549,1.6589,-10.7345,18.161
22.698000,12.7808,1.7304,-10.2568,16.479
22.709000,11.6805,1.1348,-9.1698,14.893
22.722000,11.0939,0.6718,-7.8362,13.599
22.728000,11.0942,0.1921,-6.6804,12.952
22.744000,11.8608,-0.9362,-5.9752,13.314
22.749000,12.6789,-2.2310,-5.3685,13.948
22.793000,13.5622,-3.6913,-5.3375,15.035
22.796000,14.2873,-5.5211,-5.5366,16.287
22.797000,14.5757,-7.9465,-5.9480,17.635
22.798000,14.2865,-10.6851,-6.4517,18.971
22.800000,13.9427,-13.3973,-7.0832,20.593
22.809000,13.8132,-15.9093,-7.7370,22.445
22.819000,13.9437,-17.8074,-8.2539,24.076
22.828000,14.1347,-18.8856,-8.4662,25.063
22.840000,14.9094,-19.4324,-8.4879,25.922
22.848000,16.1628,-19.4731,-8.5069,26.698
22.858000,17.1659,-19.4958,-9.1551,27.542
22.868000,18.8103,-19.5877,-10.2573,29.030
22.878000,20.9888,-19.5287,-11.6042,30.928
22.919000,22.4368,-20.3366,-13.6253,33.206
22.922000,23.3750,-21.6886,-15.0469,35.259
22.924000,23.7503,-23.0647,-15.6116,36.603
22.925000,23.2670,-24.1889,-15.1619,36.829
22.929000,21.8630,-24.7233,-13.7199,35.742
22.940000,19.7654,-24.7136,-11.4726,33.661
22.948000,17.7817,-24.2741,-9.5292,31.563
22.959000,15.3793,-23.6086,-7.7052,29.211
22.968000,13.4299,-22.8403,-6.3646,27.250
22.979000,12.4814,-22.0874,-5.4386,25.946
22.990000,11.6725,-22.1233,-4.8858,25.486
23.000000,10.4151,-23.1343,-5.1095,25.880
23.010000,8.0199,-23.5410,-5.6496,25.503
23.018000,5.2309,-23.1264,-5.6199,24.368
23.033000,3.1791,-23.5214,-5.3424,24.329
23.079000,1.5743,-25.9469,-4.7644,26.428
23.082000,-1.1384,-29.1724,-3.1187,29.361
23.083000,-7.0744,-31.4872,0.8703,32.284
23.084000,-14.0546,-34.0824,5.1980,37.231
23.085000,-19.8134,-36.9837,7.3799,42.601
23.090000,-23.9458,-38.7177,8.4449,46.301
23.098000,-25.3290,-40.2572,8.0440,48.238
23.109000,-24.8360,-41.4057,6.0905,48.666
23.118000,-23.5797,-42.1443,3.8668,48.447
23.129000,-21.4329,-42.4482,3.3485,47.670
23.146000,-19.2390,-42.2611,5.5738,46.768
23.150000,-17.2128,-41.9022,8.8162,46.150
23.198000,-14.8752,-41.3844,11.4994,45.455
23.202000,-11.9456,-40.4409,13.2509,44.201
23.204000,-8.2864,-39.6126,13.0604,42.525
23.206000,-3.5276,-39.2911,9.8184,40.653
23.207000,2.0691,-39.6424,3.7278,39.871
23.213000,7.1707,-40.7687,-3.0564,41.507
23.219000,13.8185,-42.3737,-10.9201,45.888
23.231000,22.3703,-45.0344,-19.7649,54.029
23.240000,32.0733,-47.4318,-27.6180,63.571
23.248000,42.7273,-45.8169,-33.8149,71.192
23.258000,50.6529,-40.3734,-35.3851,73.809
23.268000,53.8792,-34.4311,-33.0949,71.998
23.279000,50.9704,-28.6877,-26.4076,64.174
23.294000,43.0761,-25.4205,-19.0508,53.523
23.299000,35.3906,-24.5842,-13.1858,45.064
23.337000,31.1154,-24.1780,-8.9707,40.413
23.343000,29.0415,-22.5106,-5.4970,37.153
23.345000,27.4934,-20.9519,-3.6076,34.755
23.346000,25.7729,-20.0638,-3.4582,32.844
23.348000,23.8443,-19.6312,-4.3552,31.191
23.361000,21.3753,-19.1223,-5.1549,29.140
23.369000,18.7333,-18.6943,-5.8912,27.113
23.379000,15.7006,-18.3496,-6.3248,24.964
23.390000,13.1840,-18.3051,-6.8723,23.582
23.399000,11.3724,-18.1608,-6.9188,22.517
23.409000,10.1805,-17.5473,-6.4578,21.290
23.418000,9.6597,-16.3132,-5.7227,19.804
23.429000,9.3018,-14.4417,-4.8323,17.845
23.482000,9.2304,-11.5702,-4.0644,15.349
23.485000,9.6601,-8.2639,-4.4162,13.458
23.486000,10.0881,-5.5425,-6.2929,13.118
23.486000,11.4310,-3.5886,-8.7390,14.830
23.488000,15.1669,-1.3728,-10.7193,18.623
23.490000,19.8524,2.5741,-12.0606,23.371
23.499000,24.7566,8.5858,-14.9481,30.167
23.509000,29.7516,15.8515,-20.4385,39.423
23.518000,32.9756,23.9136,-28.3389,49.622
23.529000,36.1887,30.9163,-37.4069,60.537
23.541000,41.8737,35.7429,-47.9702,73.021
23.548000,48.3703,38.0868,-54.9786,82.541
23.560000,51.3600,37.7428,-54.2052,83.669
23.568000,49.1797,33.2034,-49.4550,77.246
23.579000,45.6626,24.8024,-44.6017,68.480
23.589000,41.3905,15.6592,-40.3098,59.860
23.623000,35.8822,8.4880,-36.1293,51.623
23.626000,29.7428,3.3825,-31.8667,43.721
23.627000,24.9423,0.6154,-28.6935,38.024
23.629000,22.9614,-0.4761,-26.3100,34.924
23.639000,22.5558,-0.5034,-23.8987,32.866
23.648000,23.0675,-0.3156,-20.9746,31.179
23.659000,23.0346,-0.7385,-17.6957,29.056
23.668000,22.8980,-1.4607,-13.6496,26.698
23.678000,22.4763,-2.6823,-9.5258,24.558
23.688000,21.1620,-3.6214,-5.7716,22.232
23.699000,19.4264,-4.7758,-3.0488,20.236
23.713000,17.3671,-5.8792,-1.1445,18.371
23.718000,15.2840,-6.5719,-0.0900,16.637
23.759000,14.1119,-7.5538,-0.4077,16.012
23.762000,13.9453,-8.8454,-1.7560,16.607
23.763000,14.8750,-10.4630,-4.0848,18.639
23.764000,15.9232,-12.8544,-6.9850,21.623
23.770000,16.8477,-15.7123,-9.1071,24.772
23.779000,17.3630,-18.2246,-10.1459,27.139
23.788000,16.7790,-19.6609,-10.0718,27.740
23.801000,16.5296,-20.3041,-9.6152,27.892
23.808000,16.7426,-20.1881,-8.5848,27.597
23.818000,16.5782,-20.0807,-7.8667,27.202
23.828000,16.9955,-20.4050,-7.6183,27.627
23.838000,17.6514,-21.3024,-7.4265,28.645
23.850000,18.3075,-22.4825,-7.3089,29.901
23.904000,18.7950,-23.4464,-7.2410,30.910
23.910000,18.9111,-24.0777,-7.1556,31.442
23.912000,18.9593,-24.4651,-7.0720,31.749
23.913000,19.0717,-24.7480,-7.1941,32.062
23.914000,18.0602,-24.3151,-7.2464,31.143
23.915000,16.2486,-24.1301,-7.2318,29.976
23.918000,14.5838,-24.0244,-6.7166,28.896
23.928000,13.1702,-23.7797,-5.8361,27.803
23.940000,11.2435,-24.0402,-5.4579,27.095
23.948000,9.0216,-24.5441,-5.7161,26.767
23.959000,6.8836,-24.5791,-6.2347,26.275
23.968000,4.4430,-24.7759,-7.2841,26.204
23.978000,2.0332,-24.3834,-7.3950,25.561
23.989000,1.6281,-23.5750,-7.0752,24.668
24.000000,2.0342,-23.6915,-6.1183,24.553
24.060000,1.7591,-24.5262,-5.2111,25.135
24.063000,-0.6737,-25.3320,-3.3228,25.558
24.065000,-4.8429,-26.4477,-0.4350,26.891
24.066000,-10.0206,-27.6191,2.4290,29.481
24.067000,-17.6837,-31.3042,4.2552,36.205
24.068000,-26.6442,-36.0722,4.4931,45.070
24.069000,-32.3172,-38.7782,5.7042,50.800
24.079000,-30.9747,-38.7089,7.8003,50.186
24.088000,-26.0351,-37.4032,9.2973,46.511
24.099000,-21.3013,-37.7345,9.7016,44.404
24.108000,-18.2196,-39.3199,11.8941,44.939
24.118000,-15.6634,-39.0403,15.3347,44.773
24.129000,-12.3746,-38.0465,17.3911,43.625
24.139000,-8.6665,-37.2358,16.7340,41.733
24.178000,-4.8084,-37.0632,13.8388,39.854
24.182000,-0.4202,-37.7106,8.6000,38.681
24.183000,4.2640,-39.4385,1.6244,39.702
24.184000,9.4582,-41.0029,-5.4900,42.436
24.188000,14.4714,-42.7093,-12.2787,46.736
24.202000,20.0121,-44.3421,-18.7759,52.146
24.208000,26.7031,-45.7137,-24.2148,58.216
24.218000,35.0692,-45.4022,-27.8263,63.761
24.230000,46.1018,-41.1338,-28.4961,68.040
24.238000,54.7391,-34.1508,-26.5236,69.758
24.248000,56.0154,-27.7130,-22.7799,66.518
24.263000,49.7591,-23.2165,-17.6640,57.680
24.268000,40.1555,-21.3285,-12.4692,47.147
24.299000,32.0218,-20.7530,-8.4872,39.091
24.302000,26.1355,-20.1552,-5.2778,33.424
24.304000,22.7352,-19.1790,-3.1363,29.909
24.310000,20.9843,-18.1444,-2.2818,27.835
24.318000,19.0396,-17.7440,-2.5873,26.154
24.328000,16.3967,-17.8285,-3.8976,24.534
24.339000,13.5543,-17.8438,-5.0922,22.979
24.348000,11.4889,-17.7996,-5.9259,21.999
24.359000,9.9827,-16.8753,-6.1660,20.554
24.370000,8.7957,-15.5036,-5.8940,18.774
24.378000,7.9053,-13.3553,-5.1619,16.356
24.388000,8.2915,-9.8184,-4.7094,13.687
24.400000,9.3825,-6.0499,-5.2085,12.319
24.415000,11.1985,-2.4483,-6.5852,13.220
24.422000,12.7040,0.8846,-8.0416,15.061
24.472000,13.1475,4.3917,-9.5700,16.844
24.476000,13.2420,7.3813,-11.5422,19.054
24.478000,14.6769,9.8229,-14.9001,23.107
24.480000,19.4294,13.2923,-18.7744,30.111
