time,wx,wy,wz
1.0951662063598633,-0.2,-0.04,0.08
1.1046910285949707,-0.02,0.02,-0.04
1.1150031089782715,0.27,0.08,-0.2
1.1246709823608398,0.61,0.13,-0.31
1.1351051330566406,0.89,0.25,-0.26
1.1469881534576416,1.03,0.46,-0.05
1.1637029647827148,0.77,0.72,0.24
1.1651241779327393,0.77,0.72,0.24
1.185276985168457,0.37,0.27,0.11
1.185561180114746,0.37,0.27,0.11
1.1950790882110596,0.13,-0.13,-0.04
1.205679178237915,-0.13,-0.43,-0.18
1.2155489921569824,-0.38,-0.5,-0.2
1.2255771160125732,-0.62,-0.33,-0.12
1.2356700897216797,-0.78,-0.07,0.05
1.2481379508972168,-0.87,0.18,0.18
1.2654001712799072,-0.96,0.28,0.21
1.2660880088806152,-0.96,0.28,0.21
1.2754030227661133,-0.89,0.09,0.16
1.285433292388916,-0.67,-0.11,0.11
1.2956199645996094,-0.29,-0.27,0.08
1.3067431449890137,0.11,-0.36,0.05
1.3162832260131836,0.41,-0.4,0.02
1.3257160186767578,0.59,-0.41,-0.01
1.3388211727142334,0.68,-0.37,-0.02
1.357931137084961,0.81,0.07,0.08
1.3582241535186768,0.81,0.07,0.08
1.365692138671875,0.81,0.39,0.16
1.3763012886047363,0.75,0.64,0.22
1.3863410949707031,0.65,0.68,0.26
1.396975040435791,0.58,0.53,0.26
1.4065170288085938,0.53,0.32,0.23
1.4177250862121582,0.49,0.13,0.21
1.4272141456604004,0.44,0.01,0.19
1.439563274383545,0.39,0.03,0.28
1.4593560695648193,0.3,0.23,0.51
1.4600162506103516,0.3,0.23,0.51
1.4667811393737793,0.24,0.27,0.49
1.4768290519714355,0.16,0.24,0.37
1.4868550300598145,0.06,0.19,0.19
1.4973492622375488,0.02,0.14,0.02
1.5072259902954102,0.09,0.14,-0.1
1.51851224899292,0.26,0.22,-0.11
1.529252052307129,0.46,0.31,-0.06
1.5400242805480957,0.55,0.44,0.05
1.559138298034668,0.37,0.35,0.09
1.5594301223754883,0.37,0.35,0.09
1.5675992965698242,0.19,0.18,0.07
1.577653169631958,-0.02,-0.02,0.06
1.5876150131225586,-0.24,-0.12,0.05
